Index	Label
ยาสีฟันคอลเกตเกลือสมุนไพร(เล็ก)	161
เอสกิโม บัตเตอร์ฟลาย	129
เยลลี่ฮาริโบ้โกลด์แบร์ส 30 ก.	114
Hมอลคิสท์แครกเกอร์ 36 ก.	218
ลูกอมมายมินท์รสมินต์ถุง 19.6 G	98
ไส้กรอกทอดรสพริกสด สูตรใหม่	49
OTOPวุ้นมะพร้าวผสมเม็ดแมงลัก แม่ละมาย	140
แบรนด์ซุปไก่กลมกล่อม 42 ซีซี	82
เซรั่มคอลลา+วิตซีรอยัลบิวตี้	181
Hขนมปังกรอบบิสชิน บัตเตอร์โคโคนัต 36 ก. (เล็ก)	218
เลย์ร็อครสหมึกย่างฮอตชิลลี่75ก.	246
นมสดพาสฯเมจิ กลิ่นกล้วย 200 มล.	56
น้ำเต้าหู้โทฟุซัง 320 มล. สูตรหวานน้อย	57
Mชานมเชนย่า	33
LPขนมปังรสนม200g.	256
เป๊ปซี่ 325 มล.	26
Hถั่วอัลมอนด์อบเกลือโก๋แก่พลัส 28 ก.	243
เนสกาแฟ RED CUP ซอง 45 ก.	30
Hทิวลี่คอมโบ้ รสช็อกโกแลต 30 กรัม	215
ดับเบิ้ลครัวซองค์แฮมชีส	59
เกี๊ยวน้ำหมู	52
พุดดิ้งชาเขียวนมสด รวมชัย	70
เลย์ร็อคกุ้งเผาและน้ำจิ้มซีฟู้ด48ก.	245
คลีเน็กซ์ดิสนีย์ซอฟบ๊อกซ์ (เดี่ยว)	142
Hเทสโตแผ่นหยักรสปลาสามรส 52 ก.	247
เป๊ปซี่แมกซ์ราสเบอร์รี่ 440 มล.	22
ฟุตลองสไปซี่	54
FHโดราฯถั่วแดงอะซูกิ	137
FHไส้หมูหยอง60ก	136
Hคุกกี้ครีมโอ ครีมวานิลลา 90 ก.	221
ครีมพอนด์สเอจมิราเคิลเดย์ (ซอง)	183
Hคุกกี้ดิวเบอร์รี่ แยมสตรอเบอร์รี่ 72ก.	221
เบียร์สิงห์ใหญ่ 620ML แพ็ค2	211
LSLUR โคล่า	34
Hบันบันรสดั้งเดิม34ก.	253
ฉลามผสมกระชายดำ	0
สบู่วิตามินอีเบนเนทซีแอนด์อี 6 ก้อน (ด)	153
ลูกอมมายมินท์บอลรสมินต์ถุง 19.60 G	98
ไก่จ๊อกริลล์	54
เค้กสตรอเบอร์รี่ครีมสด	38
Hเกี๊ยวกุ้ง	52
นิสชินซอง รสไก่เผ็ดเกาหลีชีส 60 กรัม	260
สลัดผัก 3สี อกไก่และไข่ต้ม ตราซีพีดีไลท์	45
อาหารเช้า คอปป สกายรสน้ำผึ้ง 70 กรัม	8
บัตเตอร์บันลูกเกดไส้เนยน้ำตาลEB	100
บุหรี่ WONDER S  Green (เขียว)	85
กาโตะ ส้มผสมวุ้นมะพร้าว	16
เต้าส่วนทรงเครื่อง7Fresh	141
คาลพิสโซดา หวานน้อย 245 มล.	26
อาหารเช้า ฮันนี่สตาร์ 20 ก.	8
มินิบันไส้ลูกเกดEB	100
เบียร์ช้างแคน 320ML	214
Hคอนเน่ รสดั้งเดิม 14 ก.	253
ครีมโอเลย์เนเจอรัลไวท์พิงค์คิชแฟร์เนส (ซอง)	183
หมากฝรั่งไทรเด้นท์รีแคลเด้นท์สเปียร์มินต์แผง11.2ก.	4
Hทาโรรสปลาหมึกชุบน้ำจิ้ม เผ็ดมาก 22ก.	233
Lชานมเชนย่า	33
แฟนต้าน้ำเขียว 500มล.	22
HMซัมยังซอง ฮอตชิคเก้นราเมง สูตรเผ็ด 140 กรัม	230
ลาเต้ร้อนออโต้	62
ยำยำจัมโบ้ รสต้มยำกุ้งน้ำข้น 63 ก.(ด)	259
เบบี้ออยล์จอห์นสัน เล็ก	163
โอวัลติน 3in1 แพ็ค 5 ซอง	28
ช็อกโกแลตเย็นออโต้	65
Hข้าวอบกรอบโดโซะรสกลมกล่อม 56 ก.	248
Hบันบันรสดั้งเดิม 70 ก.	239
มาม่าคัพ รสคาโบนาร่าชีส 60 กรัม	93
สโมกกี้พันเบคอน	54
Hเวเฟอร์โลซาน รสนม 28 ก.	218
โวลต์ เครื่องดื่มชูกำลังสูตรผสมซิงค์	0
แซนวิชคุกกี้ฟันโอ ครีมช็อคโกแลต 45ก.	216
มาม่าคัพ ออเรียนทัลฮอตแอนด์สไปซี่ 65ก.	93
คนอร์คัพโจ๊ก รสกุ้งปูอัดถ้วย 35ก.	258
นมสดพาสฯดัชมิลล์ 400 มล. รสไวท์มอลต์	74
มาม่าบิ๊กคัพ ออเรียนทัล รสฮอตโคเรียน 80 กรัม	93
FHขป.โฮลวีตไส้ปูอัดมายองเนส	136
ดับเบิ้ลเบอร์เกอร์หมูชีสCP	61
กาโตะสตรอเบอร์รี่	16
Hขนมขาไก่รสทรงเครื่อง 55 ก.	244
โออิชิกรีนที กลิ่นแตงโม 380 มล.	21
UHTไทยเดนมาร์คจืด(พ.6)200	89
แบรนด์วีต้าพรุนสกัดเข้มข้น 42 ซีซี.	82
เลอแปงบานาน่าLP	104
Hขนมน่องไก่โลตัสรสแซ่บซี๊ด 50ก.	244
ข้าวโพดหวานพร้อมทาน	43
แบรนด์เจนยู 100 มล.	82
นมพาสฯโฟร์โมสต์ชอคขวด 200	56
โดนัทไส้คัสตาร์ดนมLP	102
สเตอริไลท์ตราหมีจืด ด. 140	68
เปี๊ยะคัสตาร์ดไข่เค็ม	39
นมเปรี้ยวพาสฯดัชมิล สตรอ ขวด 400	79
ช็อกโกแลตคินเดอร์จอยฟอร์บอย 20 ก.	115
UHT ดัชมิลค์ซีเลคเต็ดริชช็อกฯ ด. 225	70
H FHเค้กโรลกาแฟ	136
แหนมสไลซ์	41
แซนวิชไส้ปูอัดอลาสก้ายำสาหร่าย ตราโออิชิอีทโตะ	50
เบอร์ริโต้แฮมชีส	58
น้ำเต้าหู้โทฟุซัง 225 มล.	57
Hเบอร์เกอร์ปลาและชีสAA	61
Hสปาเก็ตตี้ไวท์ซอส	46
คลีเน็กซ์ซอฟบ๊อกซ์ แพ็ก2	142
Hถั่วลิสงโก๋แก่อบเกลือ 85 ก.	241
H FHเค้กโรลใบเตย	136
Hเวเฟอร์สติ๊กโก้ รสช็อกโกแลต 28 ก.	219
เมล็ดแตงโมอบตราM16 45ก.	241
นมเปรี้ยวพาสฯดัชมิลล์มิกเบอร์รี่ ขวด 160	64
ช็อกโกแลตไมโลนักเก็ตส์ 15 G	139
FHเดลี่แซนด์วิชหมูหยอง	137
เบียร์สิงห์แคน 490ML	214
กาโตะ องุ่นผสมวุ้นมะพร้าว	16
นิสชินคัพพรีเมี่ยม รสไก่เผ็ดเกาหลี 71 กรัม	93
โค้กไม่มีน้ำตาลกลิ่นราสเบอร์รี่ 325 มล.	26
ยาสีฟันดาร์ลี่ดับเบิ้ลแอคชั่น(เล็ก)	161
โลชั่นจอห์นสันเบบี้	163
โค้กไม่มีน้ำตาล 1.25 ลิตร	261
หมากฝรั่งเดนทีนสแปลชไฮเปอร์มินต์แผง 15.2 ก	4
นมสดพาสฯเมจิ กลิ่นเมลอน 200 มล.	56
นมพาสฯเมจิสตรอ ขวด 450	74
น้ำแข็งร็อกไอซ์ 1กก.	12
Hกูลิโกะป๊อกกี้ รสอัลมอนด์ 43.5 ก.	224
แซนวิชคุกกี้ฟันโอ รสช็อกโกแลต อิโมจิ 90ก.	221
UHTไทยเดนมาร์กชอคฯ ด.250	69
@ทาโรรวม3รสยอดนิยม 25 ก.	233
Hทิวลี่บอล รสช็อกโกแลต 18 กรัม	219
ช็อกโกแลตเฟอร์เรโรT3 37.5 G	138
เวเฟอร์ทิวลี่ ช็อกโกแลต 25 ก.	215
โยเกิร์ตดัชชี่ 0% 135 กรัม เกรนออริจินัล	6
FHไส้งาดำถั่วแดง	136
นมเปรี้ยวพาสฯดัชมิล บลูฯขวด 400	79
Hฮานามิรสดั้งเดิม 15 ก.	253
ถั่วพิมพ์	39
ไมโล แมกม่า	129
Hถั่วลิสงปลากรอบทองการ์เด้น 30 ก.	240
สก๊อตต์เอ็กซ์ตร้า(เดี่ยว) ยาวพิเศษสุด 2.5เท่า	142
